"mz" "Retention_Time" "NSHQ-14" "WAB-71" "WAB-104" "WAB-105" "WAB-55"
764.320406515754 360 4.83902427098603 10.6948993346635 7.40675508339431 8.42240947404757 7.21479295132394
493.195600538909 361.057 9.96598000272024 12.1686491092163 10.7847152800307 11.8807879463829 10.4165815824867
259.118063728253 362.115 8.91644640491459 10.1509009180201 8.41876508297768 8.71587442708958 9.08668488080969
433.139795037818 366.344 8.44486778486412 11.9241523774967 10.0098792532817 11.0041096347728 10.7738460922785
375.097034797435 371.538 7.61502389880617 10.8423713807665 8.39539330534512 9.11937862979698 9.48507504563146
255.054672855949 372.596 7.46496665313956 6.80788160254572 8.44877350485506 8.77579203912359 8.32974155464606
611.257929388431 373.653 6.56327969804788 10.2688447695806 8.50195363810332 9.57836611699862 7.79437255303802
537.219381173077 375.239 9.99570678591983 11.9993548275458 11.4368687103116 12.5838137044056 10.9173513189172
329.093514392373 377.353 7.86140943108199 10.3904862440983 8.62207243425848 9.00205628072755 8.54630488997507
273.042931105717 377.882 6.10435331654867 8.90371992987188 2.74087775474342 4.5268654117155 0.090942822992885
477.165164360821 379.904 8.60327589108675 11.5924422847064 10.5985116221033 11.7288859985028 10.4108129814278
403.128433701969 381.49 7.20083850033185 11.0644465797459 8.65533138950888 9.52615307732866 8.6049434490885
196.098323156331 382.019 9.0094572101171 8.56887519389501 7.79344473972722 8.70734978700271 7.88607855148192
433.149295111716 382.548 10.1272582964307 11.4168007725725 11.4975915663749 12.4683844998916 11.3036391909728
137.023983143757 383.605 8.75145565375503 9.71559182636552 7.27069970935041 7.78388803391576 6.90648740369406
642.284521494447 384.662 5.49690660243396 9.60468095004651 6.60829220866252 7.63323297702943 6.54816832189648
193.049962190139 387.834 9.34931591745833 9.99206088823905 6.21352755001042 8.37142327749557 7.60921537957415
275.058753538216 389.857 7.05494943810996 10.4794467463952 6.84669724625168 7.23243292895004 6.86662438644613
477.164695851337 392.5 7.31123743448089 10.2781106026199 9.30374903988718 10.4581456997089 8.88317113940548
373.117878536243 393.029 6.27288424453453 11.4139177737104 7.55665184899931 8.25055982213667 7.57093850735276
297.065364213668 397.786 6.55707739926928 11.2923789014284 6.05943097008134 7.02289027500465 5.94318307024226
187.259864141419 398.315 6.42928053309996 8.21038263146526 0 0 5.92486542762944
153.055211586203 399.809 8.13765226161671 7.26387642721384 8.9659328436576 9.05338525452602 7.55813475636209
491.183137190315 400.866 10.6708358183056 11.7465597552564 12.3672529062243 13.5465780993873 12.1110595409956
521.185481087033 400.866 10.5312669457004 11.5274974441842 12.2821467930588 13.5726787314799 11.9579265370476
730.337242959896 400.866 5.66737967689514 9.93101266455067 6.38825279357949 7.37107413109515 6.51224919550275
565.208533840975 402.452 10.4101293381894 11.5566377663253 12.3353249097283 13.6737646495706 11.7327290512573
361.223102833911 403.509 12.8414153126191 12.7535193270617 11.1818797758501 11.9081191060579 12.0652367572182
361.37435743143 403.509 9.16117899248752 8.86489042879835 3.65949496817858 4.53020041909712 7.91359975331346
294.843165187609 404.567 8.1340176580362 7.05283823575921 7.80586711437741 8.93203977685433 8.85584556565091
296.841071520807 404.567 7.43781414709584 6.27392257438204 7.07092364007353 8.21789612410377 8.1686857347408
669.300877392392 405.095 8.23905189298581 10.5594439818866 7.93882843897032 8.93821862851627 7.24179380434944
551.198723931599 407.21 8.57222884899592 10.9533798973994 10.9426930197076 12.19607931736 10.323044434147
159.330670691936 407.21 7.26613442731235 2.87220744066466 7.87185998714303 0 7.22083393348603
159.296542784126 407.739 7.35993506411605 3.4326522520862 8.02027686991907 0 7.34547162497986
343.110156108726 408.796 7.31123711588265 9.37221145106948 7.94480487397047 8.44279764962867 8.01936874938213
302.033596157237 410.818 4.38225108534821 11.5086127605053 6.91750364815628 6.02612191981821 4.92671712421844
258.044087519223 410.818 5.71590339796768 9.87040515412254 6.12355015727664 6.72670117115454 5.39052385721561
713.325836586971 413.462 7.22328695897314 9.95623439950747 7.01110749903323 7.79715367200342 6.85291573819567
111.007930337179 413.99 9.8289369449697 9.25273231159439 5.6444136387114 5.20093600435114 5.26334369163666
173.009052184241 413.99 9.12495945898995 8.44390126503821 4.89388473427631 5.53564857130469 2.10955451469349
595.218143096375 414.519 10.5194033248822 11.3145347630267 12.1087638598993 13.4238136375766 11.3746995073239
223.063626252489 417.162 9.57775922893673 10.968167691159 8.13253249080748 9.37036417207323 8.63927579974115
283.086151274325 417.691 7.52049587583077 9.384127085138 7.12998175101945 7.77010654288249 7.37777560425186
239.059357849837 419.713 7.31579834162515 10.0728524919048 6.67547114167309 7.24562104366765 6.74607069419024
217.016695480921 420.242 8.03291986332268 9.70016417247119 8.00255744767894 6.86721604665365 7.052524397399
397.120517452763 420.242 7.81419948589874 10.5923425221823 8.84680809299233 9.71409415046132 8.70966926171974
355.07027461163 423.414 4.92596663134415 9.85325743946644 6.44711526422443 7.62620351429952 6.18456055148121
269.187527480167 423.414 8.35454372046462 7.94546747582262 8.09470802170022 9.04187425389812 8.35576317212271
269.437710004761 423.943 7.42319292175272 6.72430739341171 6.07080699065438 7.57956175996383 7.88032028659078
269.269794439879 424.472 7.99377913382637 7.57126371427497 7.53357783788677 8.60632346205185 8.62970046128974
237.079187051919 426.058 8.11596147521718 9.90799438974772 7.19396303333178 7.77651692041888 7.50373006238312
167.037902645768 428.172 9.0963809356763 7.4103191066498 5.61734117298344 5.58078358929388 5.75956367656143
143.034647026658 428.701 8.87344248112611 8.82309069328086 5.14621227904633 5.02656882434753 4.78763612535436
307.086592288094 428.701 7.7941655946426 9.62548363565243 6.84356736251125 7.79311064245903 7.55662584623604
737.518027280378 428.701 3.38316080611905 9.6663496662694 5.11247974474215 7.93859162149032 9.22378249811997
261.0977497585 429.666 8.96046822163967 9.3599069621894 7.66484980404612 7.8016037498428 7.8683114692189
241.046959420946 430.195 6.05899035429472 6.81313471350458 8.46599186179026 9.42515765876316 7.77207944781712
341.090606492088 430.723 8.27522959872531 11.4805769662839 7.7375389526471 8.58567572418675 8.22524810348431
245.139206796253 431.252 8.97724932177312 8.82590709588199 9.16720541559666 9.11815633650366 9.60490525959609
387.13354081164 431.781 8.96719195470521 11.1650913226272 9.48186982020178 10.1501616820257 9.60885478309369
361.373877652965 431.781 8.33484554623992 7.81813171833971 0 0 5.19419098104215
311.080603502321 432.309 8.56616698020227 12.5667228461407 8.24769574373282 8.88362214077316 8.51845518796412
323.080379323352 432.838 7.63595086315834 11.9860088221897 7.23794471378845 8.0984282850143 7.28125744155091
241.198630701947 432.838 4.97417046936591 8.49485109631792 0 0 0
196.173997054477 433.366 8.00373801798519 5.80501438147865 8.50431606919671 5.04605874900259 7.91759249887174
270.243426654309 434.424 11.0979585167448 9.87374634255954 11.7908108231191 10.6132359494339 11.1139588587202
349.098455459017 434.952 7.85062839977536 9.77440693049198 8.05157933317342 8.61907543458091 8.16702439850423
515.197841880061 435.481 9.9671257383939 11.5835057386536 12.0160618923324 13.1868162697984 11.4867711153296
361.222996278591 436.538 12.2824385395914 12.0866140785768 10.6489874514153 11.1416330166355 11.5588965579359
361.374218523623 436.538 8.67623887368803 8.00387216002327 0 0 7.32220036301815
361.512579296268 436.538 8.27564878938208 7.54647999823553 0 0 6.21956253882135
169.086456904992 437.596 7.59956161895934 7.23367273060694 7.86641153955987 7.20952805172733 8.20841744398473
207.068073919019 439.618 9.22565297224282 6.32881858357722 6.37761276330818 6.03991643205917 6.84416453459351
311.080132676499 440.147 8.50862008109025 11.2352672772161 7.33793410717328 7.92131080024786 7.72623791611524
289.038057858787 441.204 9.44348951700527 10.2679981427774 5.90426218738782 5.37353500522507 7.39100298560118
211.061393386281 441.733 10.2251939144897 10.5802162249314 5.29380202666219 5.73275426747789 5.65890762803928
289.093409110399 441.733 10.0429700069786 9.80409338576811 7.85752703605961 8.14157536862628 8.27473219639842
361.22280771811 443.319 12.0964845960185 11.2191134864653 11.2268798225202 11.359967537209 11.7146679095566
331.085351542358 443.319 7.53492952416487 9.99140455343241 7.24060914133457 7.87702080102545 7.4102742087285
228.280488271426 443.319 7.2123310578185 0 8.16534630350343 0 7.25333796000556
228.203221824076 443.847 8.37226355111509 5.73380144811893 9.14118432804292 6.01311225424174 8.48482053178052
185.081551521109 445.433 12.2731914547121 11.7376145143247 9.80649414463121 9.18801345836406 9.54790447277185
442.182863844607 446.491 8.98335797447373 11.5776400429522 9.83251878491113 10.6004830228786 9.59539584089944
196.173662788008 447.019 7.97744497724139 4.74629573103786 8.62041776188304 4.65552963837291 7.9180009775027
259.154511715958 448.077 9.11973076662514 8.15169649240823 6.53559586112433 6.30191730703331 6.8785318037826
229.071206523548 448.605 10.1206287711045 9.97205532660348 7.73066883929216 5.42958307030192 7.10825795590705
267.12196494988 448.605 10.2458477680682 10.8096944314577 9.4038272965864 9.81011062305674 9.84522771185389
279.089012028204 449.57 10.1817839159016 10.6190438738418 9.16082206181115 9.7060375313361 9.54113126447871
311.114511788251 449.57 9.36300888919601 9.65869052054506 8.46633777657899 8.78907707671243 8.71959335948048
307.085812358024 451.156 8.39206949812541 10.2556550104316 7.41855191784881 7.86114885629467 7.41756292218351
245.139454583654 451.156 9.05286563892952 8.96974369874061 9.26162552028747 8.91571971747466 9.46834340639484
261.1805614503 451.156 6.79179848958911 8.1347168097159 0 0 7.17421080037765
229.144685507183 451.685 10.8572211878148 7.77906664421357 8.43484021966152 7.50963640730219 8.14166520601196
283.085041024772 451.685 7.56306254881737 9.95508326107584 7.38156027666125 7.90893414168299 8.00913869099025
411.21224513019 452.214 9.95280386766895 9.92171413611297 9.55555642907574 9.83723117831603 9.9426565807168
231.123248443179 455.386 10.6965025613811 11.6048008079949 9.35407224642381 9.82876772933214 10.9292500178094
247.169133831078 455.386 8.4196585412157 5.74409066047433 6.85463534646286 8.03429650736943 8.64592712784109
371.142167744957 455.914 9.63833854375922 11.1867429518987 9.89623201604462 10.3001196437807 10.1799923394155
271.153740910723 456.443 9.37665568030921 7.93075661233514 8.63071782365449 8.89974238359871 9.10425271166713
235.064141708037 457.5 8.15004441108587 9.21168056399838 7.61178608417062 8.2701447874933 8.68067854114246
253.074247057144 458.029 9.66803666779868 11.5086655300622 7.65446606420554 7.5414558496696 8.28235531960384
387.166535543629 458.029 8.76162675026239 10.6128624414612 9.2334787728419 9.78414104389575 9.48901534565425
225.079553036195 458.557 6.92289468645059 9.93056516673317 6.14460533996587 6.79330051645338 6.17478953434654
