,,,,,,,,,,,,,"Normalised abundance",,,,,,,,"Raw abundance",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"Solvent","SPE Blank","Filter Blank","Hyperalkaline",,"Contact","Alkaline",,"Solvent","SPE Blank","Filter Blank","Hyperalkaline",,"Contact","Alkaline",,,,,,,,,,,
"Compound","Neutral mass (Da)","m/z","Charge","Retention time (min)","Chromatographic peak width (min)","Identifications","Max Fold Change","Highest Mean","Lowest Mean","Isotope Distribution","Maximum Abundance","Minimum CV%","XS1_2017_05_08_LS_001","XS1_2017_07_28_LS_004","XS1_2017_07_28_LS_010","XS1_2017_05_08_LS_002","XS1_2017_05_08_LS_006","XS1_2017_05_08_LS_003","XS1_2017_05_08_LS_004","XS1_2017_05_08_LS_005","XS1_2017_05_08_LS_001","XS1_2017_07_28_LS_004","XS1_2017_07_28_LS_010","XS1_2017_05_08_LS_002","XS1_2017_05_08_LS_006","XS1_2017_05_08_LS_003","XS1_2017_05_08_LS_004","XS1_2017_05_08_LS_005","Accepted Compound ID","Accepted Description","Adducts","Formula","Score","Fragmentation Score","Mass Error (ppm)","Isotope Similarity","Retention Time Error (mins)","Compound Link"
"5.36_145.0864m/z",,"145.086424440721","1","5.36295","0.638583333333334","0","8.60877532148486","SPE Blank","Hyperalkaline","100 - 8.03","80115.3694789973","46.16","36655.3582660622","80115.3694789973","36720.0374038687","15505.707986933","3106.78135961876","15336.4824078536","27866.6490075378","14150.7972402775","7479.00666442066","3071.49084056355","2028.46426865923","14296.5882846165","4781.67868499043","15336.4824078536","17486.615296378","13134.6605203876",,,,,,,,,,
"5.38_323.1333m/z",,"323.133254589831","1","5.38056666666667","0.132166666666667","0","46.9735854255372","Hyperalkaline","Filter Blank","100 - 22.5","9185.81040258719","16.48","4178.75001750601","2719.33036158525","195.552677518061","1064.19689596763","17307.4239092067","5499.83556959894","2165.44699784748","2736.77383353923","852.614752883517","104.254631194893","10.8025929991084","981.211879408384","26638.0315893562","5499.83556959894","1358.84076287081","2540.25229916393",,,,,,,,,,
"5.41_180.0299m/z",,"180.029904784624","1","5.407","0.270066666666667","0","Infinity","Alkaline","Solvent","100 - 11.7","29182.9203704615","40.55","0","1315.86986428005","932.331514062194","787.230196771737","1420.08993771962","18648.6879173721","12653.6884734113","45712.1522675118","0","50.4482755530362","51.5032471786337","725.842768221082","2185.67481903412","18648.6879173721","7940.32258255751","42429.6660813621",,,,,,,,,,
"5.42_370.2338m/z",,"370.233802491937","1","5.42463333333333","0.0969333333333333","0","191.320571076055","Solvent","SPE Blank","100 - 31.2","6800.5102540496","11.72","6800.5102540496","35.5451074382702","128.140799901176","5255.69979447555","6392.55177767263","6254.7523776091","2307.32153386709","2724.14514200571","1387.54779430401","1.36274066553628","7.07867018483929","4845.8655465769","9838.84124428565","6254.7523776091","1447.86852616793","2528.53044538475",,,,,,,,,,
"5.43_405.3052m/z",,"405.305225665957","1","5.43343333333333","0.0880999999999998","0","Infinity","Hyperalkaline","SPE Blank","100 - 18.6","5339.35223704267","127.74","779.199447445407","0","0","516.708844626641","10161.9956294587","14.8733275373501","0","0","158.984610600647","0","0","476.416402325668","15640.4304885849","14.8733275373501","0","0",,,,,,,,,,
"5.43_405.4450m/z",,"405.445035438677","1","5.43343333333333","0.0880999999999998","0","Infinity","Hyperalkaline","Solvent","100","3011.73488275474","137.87","0","0","0","75.5886983174393","5947.88106719204","0","0","0","0","0","0","69.6943667277375","9154.44404602079","0","0","0",,,,,,,,,,
"5.46_345.0867m/z",,"345.086741140444","1","5.45986666666667","0.104183333333333","0","12.0194232262347","Hyperalkaline","Solvent","100 - 14.2","6811.13122313695","31.04","566.677043892616","1665.79735287311","1208.35624488367","874.48578122452","12747.7766650494","4122.37173152387","1988.18997029711","3106.20933157531","115.622424342011","63.8639170593362","66.7512246678577","806.294248895572","19620.2322933227","4122.37173152387","1247.6101140578","2883.15947029298",,,,,,,,,,
"5.48_216.9325m/z",,"216.932472975617","1","5.4775","0.104200000000001","0","Infinity","Hyperalkaline","Solvent","100 - 8.1","3007.39040663793","52.01","0","1.49671313186202","0","1901.45495718031","4113.32585609554","774.459624594677","165.69995099739","707.216494834773","0","0.0573815075104975","0","1753.1813889091","6330.86152316997","774.459624594677","103.978461742432","656.432879105477",,,,,,,,,,
"5.49_243.1717m/z",,"243.171673640039","1","5.4863","0.245183333333333","0","9965.5833340688","Solvent","Hyperalkaline","100 - 11.1","324088.448138458","101.14","324088.448138458","379.505024882299","85.9798382580994","55.7794643055789","9.26207662068377","41.4947999597296","78.35712221814","5.72514233443399","66125.6574249184","14.5495953579719","4.74964194108582","51.4298371016248","14.2553560194228","41.4947999597296","49.1699181910699","5.31403282209811",,,,,,,,,,
"5.50_181.9914m/z",,"181.991438916907","1","5.50238333333333","0.130616666666667","0","Infinity","Hyperalkaline","Solvent","100 - 10.4","18860.8506261147","64.62","0","0","4.60584556842479","1116.12576048758","36605.5754917417","287.026876915736","852.871616461651","317.922028955986","0","0","0.254433105820525","1029.0913826697","56340.0123213526","287.026876915736","535.18590808069","295.092767664292",,,,,,,,,,
"5.51_210.1524m/z",,"210.152423385695","1","5.5112","0.52405","0","13721.1452158149","Solvent","Alkaline","100 - 23.8 - 2.05","2730698.61641299","128.76","2730698.61641299","2964.76772315921","712.215232218736","687.133743861352","32.2127323626314","248.491081471331","381.634074227255","16.3937249779622","557160.374819904","113.66429394636","39.3437276291646","633.5517372526","49.5789429297328","248.491081471331","239.479394820534","15.2165286940335",,,,,,,,,,
"5.51_210.2659m/z",,"210.265945623054","1","5.5112","0.4551","0","Infinity","Solvent","SPE Blank","100 - 11.9","112352.66027499","---","112352.66027499","0","0","0","0","0","0","0","22923.9689559937","0","0","0","0","0","0","0",,,,,,,,,,
"5.51_210.3698m/z",,"210.369756487018","1","5.5112","0.53285","0","Infinity","Solvent","SPE Blank","100","73485.839855032","---","73485.839855032","0","0","0","0","0","0","0","14993.7447624182","0","0","0","0","0","0","0",,,,,,,,,,
"5.54_215.0017m/z",,"215.001692731808","1","5.53763333333333","0.105733333333333","0","Infinity","Hyperalkaline","Solvent","100 - 10.4","7708.93690313186","34.89","0","0","0","89.1503121039855","15328.7234941597","293.912853782","204.847372094047","123.773221778748","0","0","0","82.1984593460573","23592.5937218608","293.912853782","128.543880152711","114.885346880048",,,,,,,,,,
"5.56_203.0918m/z",,"203.091771961325","1","5.55525","0.349366666666667","0","8.16789684204661","SPE Blank","Solvent","100 - 13.8","12128.2184922107","12.09","1484.86430800364","12128.2184922107","1733.08673953659","4074.04199297011","3432.4522381846","4587.4462157157","5237.33882469604","7705.99639720126","302.965530297425","464.975849870409","95.7380431553354","3756.35224633513","5282.92203561729","4587.4462157157","3286.48518806375","7152.64623822593",,,,,,,,,,
"5.58_170.9968m/z",,"170.996790751084","1","5.58168333333333","0.105733333333333","0","Infinity","Hyperalkaline","Solvent","100 - 4.69","10444.8395099722","141.42","0","2.00665252342643","0","0","20889.6790199445","0","0","12.9693229568734","0","0.0769317408879178","0","0","32151.516744718","0","0","12.0380252310407",,,,,,,,,,
"5.59_143.0345m/z",,"143.034496747316","1","5.5905","0.619416666666667","0","20.8879796282106","Hyperalkaline","Solvent","100 - 13.7","7530.04882405674","20.82","360.496752586207","2068.22088061861","1889.33037724307","8638.82697180207","6421.27067631142","3546.75759594173","5482.47441964037","3277.14497374947","73.5542562570044","79.2921699343554","104.369151909586","7965.17982809788","9883.04279231294","3546.75759594173","3440.31035172375","3041.82061091067",,,,,,,,,,
"5.61_165.0189m/z",,"165.018894384073","1","5.60811666666667","0.654666666666667","0","3001.33312838294","SPE Blank","Solvent","100 - 11.8","301634.634139969","32.41","100.500218148888","301634.634139969","17616.4689373068","43018.436706731","6555.66035341133","5022.57600195667","13188.0958273292","8269.91229458412","20.5056460192118","11564.1732913749","973.15744497328","39663.9017555508","10089.883306687","5022.57600195667","8275.66881693936","7676.06861142561",,,,,,,,,,
"5.61_353.0285m/z",,"353.028532562083","1","5.60811666666667","0.278866666666667","0","Infinity","Hyperalkaline","SPE Blank","100 - 20.8","5745.61176049422","101.25","885.16580549631","0","0","10850.9665154919","640.257005496542","196.806019266854","1499.72788233715","248.286042048511","180.605545043971","0","0","10004.8189281574","985.426047642535","196.806019266854","941.095017222473","230.457183357531",,,,,,,,,,
"5.62_256.1553m/z",,"256.155334574423","1","5.61693333333333","0.5137","0","284.713155978481","Solvent","Alkaline","100 - 23.1","309970.005854717","24.90","309970.005854717","37524.8489635953","1112.43416882164","1774.93883023887","736.061744890804","1109.03507905454","897.007679510973","1280.41193982088","63244.9892517988","1438.64068323905","61.4523601343767","1636.53086383986","1132.88009324645","1109.03507905454","562.881751776551","1188.46845659901",,,,,,,,,,
"5.63_617.3556m/z",,"617.355596098502","1","5.62575","0.427116666666667","0","Infinity","Hyperalkaline","SPE Blank","100 - 36.4 - 10.6","56754.7882121294","45.82","9111.29335430379","0","0","33390.347408898","80119.2290153608","20235.4685084238","10842.2290378243","21235.9971667194","1859.0303557726","0","0","30786.6012946727","123312.317570886","20235.4685084238","6803.61273751889","19711.0882772639",,,,,,,,,,
"5.63_573.3657m/z",,"573.365746059202","1","5.63455","0.201116666666667","0","Infinity","Hyperalkaline","SPE Blank","100 - 37.9 - 7.45 - 1.02","91060.3257648323","80.07","5410.67379543072","0","0","3159.92921352457","178960.72231614","10443.5506091132","19277.1662529405","69593.1475922394","1103.9713506906","0","0","2913.52107316634","275440.261896829","10443.5506091132","12096.6245413401","64595.8211857872",,,,,,,,,,
"5.64_514.3257m/z",,"514.325732293803","1","5.64336666666667","0.278883333333334","0","Infinity","Contact","Filter Blank","100 - 26","29723.5226547497","26.59","3294.89097766526","1656.47684469173","0","15094.2930187257","33014.5472586585","29723.5226547497","16351.8703028349","23924.1606107858","672.275834862418","63.5065841818289","0","13917.2550468473","50813.024364453","29723.5226547497","10260.9705703975","22206.2207889948",,,,,,,,,,
"5.64_487.6389m/z",,"487.638890317614","1","5.64336666666667","0.165866666666667","0","Infinity","Contact","Solvent","100 - 28.1","14327.4733959278","39.21","0","0","0","4416.01395779646","12192.5262770218","14327.4733959278","4635.76800210436","8192.4018444992","0","0","0","4071.65757712839","18765.640792365","14327.4733959278","2908.99317080179","7604.12401131855",,,,,,,,,,
"5.64_583.2799m/z",,"583.279890119602","1","5.64336666666667","0.218733333333334","0","Infinity","Contact","SPE Blank","100 - 35 - 11.3","27316.9667494992","19.91","327.989408251273","0","80.8265220451817","20235.1281713105","15241.1595064221","27316.9667494992","15804.7754041576","24557.5398085253","66.9215930823907","0","4.46496582030647","18657.2129821783","23457.8231006706","27316.9667494992","9917.66276825764","22794.1184601807",,,,,,,,,,
"5.64_511.6900m/z",,"511.69002398907","1","5.64336666666667","0.113","0","Infinity","Hyperalkaline","Solvent","100 - 26.7","7729.87960332728","136.84","0","0","0","46.2428342262136","15413.5163724283","3471.42750184339","34.1984484171594","2075.76754022374","0","0","0","42.6368639602323","23723.0993003756","3471.42750184339","21.4598860107699","1926.71137160214",,,,,,,,,,
"5.64_488.3790m/z",,"488.379033663883","1","5.64336666666667","0.174683333333333","0","Infinity","Contact","SPE Blank","100 - 50.2","5682.76727705928","8.97","304.21703015248","0","0","3846.53495732416","3341.8685201077","5682.76727705928","3712.86842842086","4215.65251965565","62.0711760454192","0","0","3546.58598327737","5143.50371685004","5682.76727705928","2329.86398315424","3912.93605423095",,,,,,,,,,
"5.64_487.5688m/z",,"487.568752798914","1","5.64336666666667","0.157066666666667","0","Infinity","Contact","Solvent","100","9978.3511773727","41.69","0","0","0","2128.16147096558","7189.75907032528","9978.3511773727","2156.32485878487","3959.38123043761","0","0","0","1962.20955400547","11065.8310699436","9978.3511773727","1353.1165246811","3675.06702622875",,,,,,,,,,
"5.65_555.3755m/z",,"555.375506875885","1","5.65216666666667","0.592983333333334","0","Infinity","Solvent","SPE Blank","100 - 33.6 - 8.84","26191.4523565432","70.96","26191.4523565432","0","0","3681.37914060963","42133.3889444592","25676.0102773041","6217.91740212024","18742.4520198165","5343.99487528147","0","0","3394.30885305107","64847.9260435806","25676.0102773041","3901.80855710781","17396.5989632903",,,,,,,,,,
"5.65_156.1027m/z",,"156.102741835291","1","5.65216666666667","0.515216666666667","0","304.598136845566","Solvent","Hyperalkaline","100 - 11.9","196232.898117781","39.26","196232.898117781","24696.8012353558","19977.2030613396","911.450745508981","377.020025520542","894.667463985639","1661.4305527886","939.451208188129","40038.5434006326","946.834537229463","1103.56757407355","840.376721993599","580.275343246989","894.667463985639","1042.56514338715","871.991343349719",,,,,,,,,,
"5.68_229.1074m/z",,"229.10736484089","1","5.67706666666667","0.14825","0","906.391157806197","SPE Blank","Solvent","100 - 12.2","20588.3049511965","25.92","22.7145915688629","20588.3049511965","4436.47900420691","2770.0805969241","1038.42358096662","3186.40910110897","5883.9539196569","4061.40201081328","4.63459067812214","789.321580759946","245.077068950438","2554.07246433396","1598.24826028596","3186.40910110897","3692.24295992046","3769.76192528684",,,,,,,,,,
"5.69_269.1024m/z",,"269.102399521001","1","5.69468333333333","0.52405","0","3.59046095289069","SPE Blank","Solvent","100 - 28.5","21383.7068599798","21.31","5955.69959973069","21383.7068599798","8363.73329584037","5279.62733964303","15547.8717593211","6418.33639680428","7549.99815532249","10229.235509929","1215.17614626383","819.815975197394","462.023879676666","4867.92724554668","23929.8870383442","6418.33639680428","4737.70323783016","9494.69726154999",,,,,,,,,,
"5.72_327.1793m/z",,"327.179259433302","1","5.72111666666667","0.30685","0","20.2269113970503","Solvent","Hyperalkaline","100 - 27.2","75260.4319118011","20.61","75260.4319118011","4430.13314585517","4051.54839701845","4263.04537278433","3178.56846874133","4245.20011064727","6109.48255098505","3403.02541035178","15355.8251361215","169.843982103063","223.81298433072","3930.61733038559","4892.16695236905","4245.20011064727","3833.76454772555","3158.66185828742",,,,,,,,,,
"5.74_207.1395m/z",,"207.139511268811","1","5.73875","1.30935","0","663.129352363596","Solvent","Hyperalkaline","100 - 37.9","380384.3099182","29.92","380384.3099182","16503.8582043729","8065.75934549611","694.987049239286","452.253104020086","639.708653289307","1361.10083240145","207.301319861388","77612.0306414589","632.730643799628","445.563397770924","640.792649680224","696.067337026567","639.708653289307","854.105085593393","192.415481302891",,,,,,,,,,
"5.76_901.5060m/z",,"901.506025116457","1","5.75636666666667","0.26125","0","Infinity","Hyperalkaline","SPE Blank","100 - 46.8 - 20.1","51566.9816713428","116.81","41.8166958471071","0","0","234.199532580561","102899.763810105","1277.25417834279","213.363858715426","2238.46782325877","8.53210449218625","0","0","215.936885731085","158374.069606787","1277.25417834279","133.888065066531","2077.72851557998",,,,,,,,,,
"5.77_449.3408m/z",,"449.340834269473","1","5.76518333333333","0.11455","0","Infinity","Hyperalkaline","SPE Blank","100 - 17.1","2902.87081476885","141.10","1339.85814524065","0","0","6.61412071591218","5799.12750882178","0","0","0","273.379076665881","0","0","6.09835815428983","8925.4959363724","0","0","0",,,,,,,,,,
"5.78_131.0707m/z",,"131.070728342462","1","5.7828","0.14825","0","58.7447976378803","Alkaline","Solvent","100 - 8.03","2976.29530052692","13.96","50.6648319545443","1710.54254200645","2411.35412592121","2658.86483842263","1350.20433194824","962.176165884744","3270.00333014809","2682.58727090575","10.3374413391185","65.5793736499517","133.20644610781","2451.52920017621","2078.11317473944","962.176165884744","2051.96147684307","2489.95675094339",,,,,,,,,,
"5.79_341.1937m/z",,"341.193675606471","1","5.79161666666667","1.3783","0","3.01296767980436","Solvent","Hyperalkaline","100 - 28.6","119248.366612825","55.83","119248.366612825","76289.9502477965","44925.9984896289","59043.6243247567","20113.1269488371","64472.3730820095","115154.42629134","49968.6694316721","24330.9401628284","2924.83059039733","2481.77259918721","54439.4611657835","30956.3175799286","64472.3730820095","72260.6134554281","46380.5323824718",,,,,,,,,,
"5.80_151.0396m/z",,"151.039597558677","1","5.80041666666667","0.21875","0","7.06271967279178","SPE Blank","Solvent","100 - 16.6","3410.91220070381","28.46","482.945997962218","3410.91220070381","2203.15706564631","3888.76125787382","2585.73718715237","1227.27592794975","1572.40950821389","4651.51316431688","98.5382903939282","130.768735768918","121.705360393691","3585.51951886631","3979.73431716187","1227.27592794975","986.703501776111","4317.49853255746",,,,,,,,,,
"5.81_241.1062m/z",,"241.10621344354","1","5.80923333333333","0.462366666666667","0","7.52116206765279","Filter Blank","Solvent","100 - 21.8","98431.5589472594","31.59","13087.2806704427","56046.7032945991","98431.5589472594","21042.6697126578","13357.5485458446","20808.927335183","33014.7651999397","19226.8619266971","2670.27425139118","2148.73796292325","5437.49174427324","19401.7832365064","20558.7383765003","20808.927335183","20717.112344417","17846.2244912062",,,,,,,,,,
"5.82_389.1132m/z",,"389.113237200772","1","5.81805","0.157066666666666","0","326.889363144616","Hyperalkaline","Solvent","100 - 15.4","25399.3470420683","42.49","77.700133151263","506.535604327293","613.590324121383","2044.52301969057","48754.1710644459","17855.1054372862","3891.71580384105","7234.55513213302","15.8536116178874","19.419737800978","33.8955550177117","1885.09314605754","75038.0389213633","17855.1054372862","2442.09259197958","6715.05810330809",,,,,,,,,,
"5.83_285.1314m/z",,"285.131448447627","1","5.83413333333333","0.855783333333333","0","3.7870625451311","Alkaline","Solvent","100 - 19.3","37909.5446219793","32.34","10010.2768756007","22629.0861830398","15978.1573645346","30011.8886110521","17824.8431859508","31449.4624569374","46577.7076264825","29241.3816174761","2042.45521001032","867.561759916128","882.654909538796","27671.5913570389","27434.3968434319","31449.4624569374","29228.001344229","27141.624190576",,,,,,,,,,
"5.84_227.0597m/z",,"227.059653131853","1","5.84293333333333","0.208383333333333","0","98223.7212143126","Hyperalkaline","Solvent","100 - 12.6","12391.881050138","8.22","0.126159759546275","880.975221380165","393.929486545047","6941.68157893976","17842.0805213363","437.256980811352","1000.44907098253","890.493443197577","0.0257411119973118","33.7751337955446","21.7611948223048","6400.37614668368","27460.9270010638","437.256980811352","627.792312708938","826.549124648605",,,,,,,,,,
"5.85_215.0919m/z",,"215.091875286429","1","5.85175","0.758866666666667","0","10.8605334732183","SPE Blank","Solvent","100 - 25.6","34674.4918085308","9.16","3192.70613124455","34674.4918085308","15597.2336827182","14074.1086804956","10039.2058151386","12613.1580302961","14244.6520688765","16217.2361345267","651.426464305565","1329.36270136055","861.612172867472","12976.623669655","15451.4434406066","12613.1580302961","8938.66896919756","15052.7131149675",,,,,,,,,,
"5.88_195.0640m/z",,"195.064027569019","1","5.87818333333333","0.471183333333333","0","33.2116068846219","Filter Blank","Solvent","100 - 27","22852.2234629015","34.03","688.079427842526","15660.5012010406","22852.2234629015","8436.62787425733","4784.98432364925","7033.05068322043","5505.46434761054","8995.18946760779","140.392861232777","600.397730303678","1262.38756905591","7778.74801527422","7364.61787939099","7033.05068322043","3454.73677328585","8349.26527229908",,,,,,,,,,
"5.90_325.2129m/z",,"325.212859227616","1","5.8958","0.594533333333334","0","69.3326819767579","Solvent","Filter Blank","100 - 87.5","147477.299175328","6.15","147477.299175328","8587.12670001446","2127.09641356101","3310.66863789518","2432.85023908255","3428.97799158185","4231.53613426335","3878.84470102182","30090.6540150843","329.21624374169","117.503667641883","3052.50598699954","3744.42446552545","3428.97799158185","2655.33342285147","3600.31364269812",,,,,,,,,,
"5.90_353.1373m/z",,"353.137289743792","1","5.90461666666667","0.566566666666667","0","7.08441251100834","Solvent","Filter Blank","100 - 55.4","52760.6934247983","23.66","52760.6934247983","28859.2757797381","7447.43383347799","8973.89953437807","12969.1632933812","22521.8297424729","15981.5213388597","22402.4176457707","10765.0721861547","1106.41693097354","411.406264603161","8274.12376517302","19960.9706972527","22521.8297424729","10028.5727009337","20793.7507418748",,,,,,,,,,
"5.93_171.0659m/z",,"171.065901589876","1","5.93105","0.428649999999999","0","4273.18142627583","SPE Blank","Solvent","100 - 10.8","1015864.12620838","26.53","237.730165155597","1015864.12620838","10489.0746664917","66891.0187975404","12296.9835085177","56847.0009864608","33002.469542957","48244.5326588292","48.5054729687012","38946.5514444656","579.430596387018","61674.9236147674","18926.4119762755","56847.0009864608","20709.3966903599","44780.2019687514",,,,,,,,,,
"5.93_315.0767m/z",,"315.076718606485","1","5.93105","0.0792999999999999","0","Infinity","Hyperalkaline","Solvent","100 - 11.3","4909.19087593115","20.02","0","7.29951449285536","2.74531157844669","423.895166517866","9394.48658534444","845.305154230049","1431.53640894506","1903.55797616371","0","0.279851320054683","0.151654705085591","390.840242615946","14459.1495383127","845.305154230049","898.304150571158","1766.86778654573",,,,,,,,,,
"5.95_203.1284m/z",,"203.128373503615","1","5.94866666666667","0.14825","0","297.022819178924","Hyperalkaline","Filter Blank","100 - 13.8","2909.89289273121","28.49","347.418056391014","1582.63722591838","9.79686645213046","1108.24776942339","4711.53801603902","689.753121544444","262.459016405279","394.889796488718","70.8857335461968","60.6756952499301","0.541192083341377","1021.82770952111","7251.57592280021","689.753121544444","164.695792798892","366.533654024892",,,,,,,,,,
"5.96_285.0663m/z",,"285.066329821777","1","5.95748333333333","0.0865666666666662","0","2533.50058118355","Alkaline","Solvent","100 - 10.3","4638.20356201071","31.88","1.8307489630983","588.557648593264","682.522910644386","1089.20783996805","3437.5412987023","3013.7298217274","3592.48428180653","5683.92284221489","0.373538395028332","22.5643274012702","37.7034838378888","1004.27249484657","5290.75466024946","3013.7298217274","2254.32166520069","5275.77320831609",,,,,,,,,,
"5.98_471.2436m/z",,"471.243619992915","1","5.98391666666667","0.0953833333333334","0","Infinity","Hyperalkaline","SPE Blank","100 - 25.2","6383.13211568777","44.57","3651.15711544448","0","0","853.259471000721","11913.0047603748","1998.46076100963","870.125710174042","1671.03287330311","744.966894090863","0","0","786.723145252519","18335.4263924977","1998.46076100963","546.013033328316","1551.03978500747",,,,,,,,,,
"6.00_241.1066m/z",,"241.106638822156","1","6","0.497599999999999","0","6.05046748446683","SPE Blank","Contact","100 - 24.7","124788.119719089","2.73","27022.2228475401","124788.119719089","46337.3371448027","24440.2894946839","23513.9070998528","20624.5418291155","33663.846484784","22031.8609712655","5513.50182686193","4784.17024374842","2559.73684528833","22534.4600038123","36190.4927851147","20624.5418291155","21124.4176763598","20449.8029034211",,,,,,,,,,
"6.00_764.3204m/z",,"764.320406515754","1","6","0.280416666666667","0","Infinity","Hyperalkaline","SPE Blank","100 - 39.8","22127.266394151","66.24","8.56634687997033","0","0","125.346012097068","44129.1867762048","1358.39217859416","1646.07305136788","4546.8481865515","1.74784174635541","0","0","115.571654617804","67919.6787184387","1358.39217859416","1032.92814974701","4220.34930993915",,,,,,,,,,
"6.02_493.1956m/z",,"493.195600538909","1","6.01761666666667","0.846983333333333","0","245.128533301055","Hyperalkaline","Filter Blank","100 - 34.8 - 21 - 5.5","106970.671215342","70.58","9893.56277877107","16541.8681341232","436.386045209864","21288.7284442203","192652.613986463","33408.0326988143","48276.229040191","144463.335999905","2018.64135170113","634.187881678423","24.1065522432301","19628.6545526661","296513.591165554","33408.0326988143","30293.8413928888","134089.750830479",,,,,,,,,,
"6.04_259.1181m/z",,"259.118063728253","1","6.03525","0.22755","0","9.97506925706514","Hyperalkaline","Solvent","100 - 12.8","16532.8616376931","20.86","1657.41823055345","5066.82946147713","11103.6945744226","7452.55519489318","25613.168080493","8835.8422546986","4530.30421389713","6097.9653870115","338.172714124538","194.253866428269","613.383026999551","6871.41234567017","39421.4866412742","8835.8422546986","2842.81353465036","5660.08429514459",,,,,,,,,,
"6.04_171.1020m/z",,"171.10201055286","1","6.04405","0.280416666666667","0","30.6993854851134","SPE Blank","Solvent","100 - 19.5","64034.0753405504","30.30","2085.84225152004","64034.0753405504","19532.1309209573","4229.01553170254","9241.67402345239","3085.14366626156","11865.2997888353","7677.50841288433","425.586567366661","2454.96060458184","1078.98119024688","3899.24110249925","14223.9541751965","3085.14366626156","7445.60039233405","7126.20391158104",,,,,,,,,,
"6.06_250.8932m/z",,"250.893162020075","1","6.06168333333333","0.165866666666667","0","Infinity","SPE Blank","Solvent","100 - 7.77","112207.980639277","141.42","0","112207.980639277","0","0","0","0.011636936693775","0.0361697946035136","0","0","4301.8685055434","0","0","0","0.011636936693775","0.0226969264732752","0",,,,,,,,,,
"6.07_320.3068m/z",,"320.306844061228","1","6.07048333333333","0.53285","0","Infinity","Solvent","SPE Blank","100 - 24.9","178312.838027902","---","178312.838027902","0","0","0","0","0","0","0","36382.2089606248","0","0","0","0","0","0","0",,,,,,,,,,
"6.11_433.1398m/z",,"433.139795037818","1","6.10573333333333","0.322933333333333","0","1496.70822273778","Hyperalkaline","Filter Blank","100 - 26.8 - 16.1 - 5.39","77757.9530260439","65.03","8137.56448122348","2295.78954087232","51.9526463774007","4650.14072111054","150865.765330977","47754.3361872945","22244.1492653754","60119.7088734403","1660.35477120331","88.0167762129527","2.86993408203182","4287.5273680681","232199.028793718","47754.3361872945","13958.4375822732","55802.648658521",,,,,,,,,,
"6.11_267.0873m/z",,"267.087300936438","1","6.10573333333333","0.278866666666667","0","27.7038068975511","Hyperalkaline","Solvent","100 - 27.7","10555.9863340594","3.25","381.030172968484","8168.08142130181","5220.90722980428","10313.3234244289","10798.6492436899","4906.63482281691","3780.79487451991","13433.0483077433","77.7438098488074","313.150740409215","288.409939487885","9509.10071113212","16620.3105202022","4906.63482281691","2372.48854239217","12468.451514094",,,,,,,,,,
"6.11_175.0968m/z",,"175.096778672262","1","6.11455","1.51045","0","8.28333774051671","SPE Blank","Solvent","100 - 10.4","124061.001092845","32.52","14977.1752618535","124061.001092845","27397.1863231645","22022.0525611977","9499.81132888196","21577.537449369","33508.7638162586","20978.781216737","3055.88047413272","4756.29371749589","1513.45743216709","20304.794783634","14621.2559188007","21577.537449369","21027.1016710193","19472.3424224486",,,,,,,,,,
"6.12_203.0919m/z",,"203.091866747306","1","6.12335","0.568099999999999","0","40.5985635492052","SPE Blank","Solvent","100 - 15.7","60988.7436512693","26.68","1502.23895427609","60988.7436512693","4034.4602339854","6494.76267543757","11649.2498574042","6757.12504280188","4815.06298746202","7054.35402233143","306.510580773275","2338.20762134113","222.869011214671","5988.30753521702","17929.4785475709","6757.12504280188","3021.50265956993","6547.79682732117",,,,,,,,,,
"6.14_353.1407m/z",,"353.140662843504","1","6.14098333333333","0.437466666666666","0","5.18849780974369","Solvent","Filter Blank","100 - 32.7","24937.0720856072","31.12","24937.0720856072","24143.9088878569","4806.22195479717","8880.15995725397","27185.9822589382","21219.845558801","14816.8115835234","23178.6342606683","5088.05634815121","925.63755851983","265.502166986476","8187.69390713321","41842.2208874218","21219.845558801","9297.7050814365","21514.2289986012",,,,,,,,,,
"6.19_375.0970m/z",,"375.097034797435","1","6.1923","0.123349999999999","0","25.1700703261709","Hyperalkaline","SPE Blank","100 - 15.7 - 9.63","26584.4779518773","49.08","4308.20266008783","1056.19402756439","2352.53005166181","2027.44323557413","51141.5126681804","13160.8141093246","4425.6275837231","9129.52641635415","879.027731023543","40.4927331998686","129.956925104883","1869.34522653599","78712.4205848895","13160.8141093246","2777.12784844247","8473.95578882389",,,,,,,,,,
"6.21_255.0547m/z",,"255.054672855949","1","6.20993333333333","0.0969166666666661","0","23.4396582459973","Alkaline","Solvent","100 - 15.4","5571.45655467689","22.92","237.693591613193","609.335446013304","261.963273141385","1744.79733039157","903.951727542908","4144.34606837871","4668.34229639568","6474.5708129581","48.4980106554045","23.3609138100675","14.4712036489465","1608.73976820199","1391.28126749885","4144.34606837871","2929.43388301909","6009.64653788983",,,,,,,,,,
"6.23_611.2579m/z",,"611.257929388431","1","6.22755","0.199566666666667","0","Infinity","Hyperalkaline","SPE Blank","100 - 28.7","14763.5826898064","69.53","40.6337541270332","0","0","707.591855126665","28819.5735244862","2425.9061917378","4923.37990518895","14447.7923694342","8.29074198949739","0","0","652.414545328666","44356.4977644454","2425.9061917378","3089.47266449832","13410.3291015598",,,,,,,,,,
